	0
 0.13709187 0.13711081 0.1371146  0.13713733 0.13714491 0.13715249
 0.13716765 0.13717144 0.13718282 0.1371904  0.13720178 0.13720937
 0.13721316 0.13722075 0.13722834 0.13723593 0.1372587  0.13726249
 0.13726629 0.13727768 0.13728148 0.13728528 0.13729287 0.13729667
 0.13730427 0.13731566 0.13733846 0.13734606 0.13736127 0.13738028
 0.1373993  0.13742973 0.13743735 0.13744115 0.13745638 0.13746019
 0.13747542 0.13749065 0.13749827 0.13750589 0.13751732 0.137544
 0.13755162 0.13755543 0.1375745  0.13758975 0.13759738 0.1376012
 0.13760501 0.13761646 0.13762028 0.13763172 0.13763936 0.13765081
 0.13765463 0.13765845 0.13766227 0.13767372 0.13767754 0.137689
 0.13769282 0.1377081  0.13771574 0.13771957 0.13773103 0.13773868
 0.13775397 0.13777309 0.13778456 0.13778839 0.13779604 0.137819
 0.13783048 0.13783814 0.13784579 0.13785345 0.13785728 0.13786494
 0.1378726  0.13788409 0.13789942 0.13791091 0.13791474 0.13793008
 0.13794925 0.13796458 0.13797993 0.1379876  0.13800295 0.13802214
 0.13802598 0.13806053 0.13807205 0.1380759  0.13808358 0.13809895
 0.13811048 0.13813739 0.13814123 0.13816046 0.13816431 0.138172
 0.13817969 0.13818739 0.13820278 0.13821433 0.13822972 0.13823357
 0.13824513 0.13825283 0.13825668 0.1382875  0.13829135 0.13830677
 0.13831833 0.13832219 0.13833375 0.13834918 0.13835689 0.1383646
 0.13837618 0.13839161 0.13840319 0.13842249 0.13843794 0.13845338
 0.13846111 0.13848043 0.13849202 0.13850748 0.13851908 0.13853454
 0.13854614 0.13856549 0.13858483 0.13859257 0.13860805 0.13861193
 0.13863128 0.13863516 0.13863903 0.13864678 0.13865065 0.13866615
 0.13867777 0.13868552 0.13871653 0.13872041 0.13872816 0.13875143
 0.13875919 0.13877859 0.13878635 0.13880188 0.13880964 0.13882517
 0.13884848 0.13886013 0.13887568 0.13889511 0.13890288 0.13891843
 0.1389301  0.13893399 0.13895344 0.138969   0.13897679 0.13898457
 0.13899235 0.13900793 0.13901571 0.1390274  0.13903129 0.13903908
 0.13905466 0.13906246 0.13907415 0.13908974 0.13909364 0.13910923
 0.13911313 0.13912093 0.13913653 0.13914823 0.13916774 0.13917164
 0.13917945 0.13920287 0.13921459 0.13924583 0.13925755 0.13926928
 0.13927709 0.13928882 0.13929664 0.13930837 0.13932792 0.13934357
 0.13935531 0.13936705 0.13937096 0.13938662 0.1394062  0.13941011
 0.13941794 0.13944537 0.1394728  0.13950024 0.13951985 0.13953554
 0.13954338 0.13955516 0.13955908 0.139563   0.13957478 0.13958656
 0.13959833 0.13960226 0.1396219  0.13963368 0.13964547 0.13965726
 0.13966119 0.13967298 0.13967691 0.13968477 0.1397005  0.13970443
 0.13971623 0.1397241  0.13972803 0.1397359  0.13974377 0.13975164
 0.13977526 0.139791   0.13980676 0.13983039 0.13984221 0.13984615
 0.13985403 0.13988557 0.13988951 0.1399329  0.13993684 0.13994868
 0.13996841 0.13997236 0.1399842  0.13999605 0.14       0.14000395
 0.14001185 0.1400158  0.14003555 0.1400395  0.14005136 0.14006322
 0.14007903 0.14008694 0.14009485 0.1400988  0.14010276 0.14011067
 0.14012649 0.1401344  0.14014627 0.14015815 0.14016211 0.14016606
 0.14018982 0.14019774 0.1402017  0.14020962 0.14022151 0.14023736
 0.14024528 0.14025717 0.14027303 0.14027699 0.14028096 0.14030079
 0.14031665 0.14032062 0.14034443 0.14035237 0.1403603  0.14036427
 0.14037221 0.1403881  0.14040398 0.14041193 0.1404159  0.14042385
 0.14043179 0.14044769 0.14045166 0.14046359 0.14046756 0.14048745
 0.14050733 0.14051131 0.14052325 0.1405312  0.14054314 0.14054712
 0.14055508 0.14056703 0.14057499 0.14058295 0.14059092 0.14060685
 0.14061083 0.1406188  0.14062677 0.1406467  0.14065068 0.14066264
 0.14066663 0.14067062 0.14068258 0.14070252 0.1407105  0.14072247
 0.14072646 0.14073045 0.14074242 0.1407504  0.14075839 0.14077436
 0.14079433 0.14080631 0.1408183  0.14082629 0.14083828 0.14085426
 0.14086226 0.14087425 0.14088225 0.14089825 0.14091025 0.14093426
 0.14094627 0.14095027 0.14095828 0.14096629 0.14099031 0.14099432
 0.14102637 0.1410424  0.14104641 0.14105042 0.14105844 0.14107447
 0.14108249 0.14109052 0.14109854 0.14110656 0.1411186  0.14112261
 0.14113465 0.14114669 0.14116677 0.14117078 0.1411748  0.14117881
 0.14118685 0.14121095 0.14121497 0.14122702 0.14123104 0.1412431
 0.14124712 0.1412632  0.14127124 0.14129537 0.1412994  0.14130744
 0.14133561 0.14134366 0.14135171 0.14135977 0.14136782 0.14137185
 0.14137587 0.14138796 0.14140004 0.1414081  0.14143228 0.14143631
 0.14144034 0.14146453 0.14147662 0.14148469 0.14149679 0.14150486
 0.14152907 0.14154522 0.14154926 0.14157752 0.1415856  0.14160984
 0.14161388 0.141626   0.14163004 0.14164621 0.14165834 0.14167047
 0.1416907  0.14169879 0.14170283 0.14168642 0.14169451 0.14171474
 0.14172284 0.14174308 0.14175523 0.14176333 0.14177143 0.14177953
 0.14178763 0.14179979 0.14181195 0.141816   0.14182005 0.14184032
 0.14185654 0.14187682 0.14188494 0.14188899 0.14190928 0.14191334
 0.14192146 0.14194582 0.14195394 0.14197425 0.14198644 0.14199863
 0.14201488 0.14201895 0.14203114 0.14203521 0.14203927 0.14204334
 0.14205147 0.14205554 0.14206367 0.14206774 0.14207181 0.14207995
 0.14209622 0.1421125  0.14211657 0.14212064 0.14212471 0.142141
 0.14215321 0.14217358 0.14217765 0.14219395 0.1422184  0.14222248
 0.14222655 0.14224286 0.1422551  0.14227549 0.14229589 0.14230405
 0.14230813 0.1423163  0.14232038 0.14233263 0.14235713 0.14236121
 0.14236938 0.14238981 0.14239798 0.14241433 0.14242659 0.14243477
 0.14244703 0.14245521 0.1424593  0.14246748 0.14248794 0.14249203
 0.1425084  0.14251249 0.14251659 0.14253296 0.14253706 0.14255344
 0.14255753 0.14257392 0.14258211 0.1425944  0.1425985  0.14261079
 0.14262309 0.14262719 0.14265179 0.1426682  0.1426764  0.14268461
 0.14269692 0.14272155 0.14272976 0.14273797 0.14274207 0.1427585
 0.14276672 0.14277493 0.14277904 0.14279959 0.1428037  0.14281603
 0.14280368 0.14281602 0.14283246 0.14283658 0.14284069 0.14284892
 0.14285714 0.14289006 0.14289418 0.14289829 0.14291064 0.14292299
 0.14293123 0.14295594 0.14296006 0.1429683  0.14297242 0.14298478
 0.14299302 0.14301364 0.14301776 0.143026   0.14303425 0.1430425
 0.14305487 0.1430755  0.14307963 0.14308376 0.14308788 0.14309201
 0.14310027 0.14310852 0.14312091 0.14312504 0.14313329 0.14314568
 0.14315395 0.14316634 0.1431746  0.14320353 0.14320767 0.14322007
 0.14324488 0.14324902 0.14326143 0.1432697  0.14328212 0.14329867
 0.14330695 0.14331523 0.14332351 0.14333179 0.14333593 0.14334836
 0.14335664 0.14336493 0.14336907 0.14337736 0.1433815  0.14339808
 0.14340223 0.14340637 0.14343125 0.14345613 0.14348518 0.14348933
 0.14349763 0.14352254 0.1435433  0.14355992 0.14358069 0.14359731
 0.14360978 0.14361394 0.14362226 0.14364305 0.14364721 0.14365137
 0.14365553 0.14365969 0.14366801 0.14368465 0.14369298 0.1437013
 0.14371379 0.14371795 0.14373877 0.14375127 0.14375543 0.1437721
 0.14377626 0.14378043 0.1437971  0.14381378 0.14383045 0.14383879
 0.14385548 0.14385965 0.14386799 0.14387217 0.14388051 0.14390973
 0.14391808 0.14394313 0.14395148 0.14395984 0.14396402 0.14396819
 0.14398909 0.14400163 0.14401835 0.14402671 0.14404344 0.14406017
 0.14407272 0.1440769  0.14408109 0.14408946 0.14409364 0.14410201
 0.14411038 0.14411457 0.14413132 0.14413969 0.14414807 0.14416064
 0.14416483 0.14417321 0.14418159 0.14420254 0.14421092 0.14421931
 0.1442235  0.14423189 0.14424027 0.14425286 0.14428222 0.14429481
 0.14429901 0.1443116  0.14432    0.1443368  0.144341   0.14434939
 0.1443536  0.1443578  0.144362   0.1443704  0.1443788  0.14439981
 0.14440822 0.14441663 0.14442924 0.14443345 0.14443765 0.14445868
 0.14446709 0.1444713  0.14447972 0.14450076 0.14450497 0.14450918
 0.14452602 0.14454286 0.14455549 0.14456392 0.14457656 0.14459763
 0.14461027 0.14463557 0.14465244 0.14467353 0.14468197 0.14468619
 0.14469041 0.14469885 0.14470307 0.14471151 0.14471995 0.1447284
 0.14474106 0.14476641 0.14477486 0.14479176 0.14479598 0.14480444
 0.14482135 0.14482557 0.14483826 0.14485094 0.14485517 0.14486786
 0.14488056 0.14490595 0.14491441 0.14492711 0.14493135 0.14493558
 0.14496946 0.14498217 0.14499065 0.14501184 0.14502456 0.1450288
 0.14503728 0.14505    0.14506696 0.14507969 0.14508818 0.14509242
 0.14510091 0.14510515 0.14512213 0.14513487 0.14515185 0.1451561
 0.14518584 0.14519433 0.14520708 0.14521133 0.14522409 0.1452496
 0.14525385 0.14526236 0.14527937 0.14528363 0.14529639 0.14530065
 0.1453049  0.14533044 0.14533896 0.14534322 0.14535599 0.14536025
 0.14538581 0.14539433 0.14540285 0.14542417 0.14542843 0.14540338
 0.14541617 0.14542896 0.14544175 0.14544601 0.14545881 0.14546734
 0.14547588 0.14548441 0.14549721 0.14551429 0.14551856 0.14552283
 0.14553564 0.14553991 0.14555272 0.14556553 0.14557835 0.14559544
 0.14560399 0.14560827 0.14562109 0.14562964 0.14564675 0.14565958
 0.14567241 0.14568097 0.14569381 0.14570665 0.14573233 0.1457409
 0.14576231 0.14577517 0.14577945 0.14578802 0.14580088 0.14580516
 0.14582231 0.14583088 0.14583946 0.14584804 0.14586519 0.14587806
 0.14588235 0.1459081  0.14592957 0.14593386 0.14595104 0.14597251
 0.1459854  0.14600259 0.14601548 0.14602408 0.14602838 0.14603698
 0.14604558 0.14605848 0.14606278 0.14607139 0.14607999 0.14608429
 0.1460929  0.14610151 0.14611442 0.14611872 0.14613164 0.14614455
 0.14617039 0.14617901 0.14618763 0.14620055 0.14620917 0.14621348
 0.14622642 0.14623504 0.14623935 0.14624797 0.14626522 0.14629111
 0.14630405 0.14630837 0.14632563 0.1463429  0.14636018 0.14638177
 0.14639041 0.14639906 0.14641634 0.14642931 0.14643363 0.14643796
 0.1464466  0.14645093 0.14645958 0.14648985 0.14649418 0.14649851
 0.14651149 0.14652447 0.14654179 0.14655478 0.14657644 0.14658077
 0.14659376 0.1465981  0.14661543 0.14662843 0.14664144 0.14665445
 0.14667179 0.14669348 0.14669782 0.14671952 0.14672386 0.14674122
 0.14675859 0.14676293 0.14677162 0.14678465 0.14678899 0.14681071
 0.14681506 0.14683679 0.14684549 0.14684983 0.14686288 0.14688897
 0.14690203 0.14691943 0.14693684 0.1469499  0.14695861 0.14696296
 0.14697603 0.14698038 0.14698909 0.14699781 0.14702395 0.14703267
 0.1470501  0.14705882 0.14706318 0.14709371 0.1471068  0.14712425
 0.14714171 0.14715044 0.14715481 0.14717227 0.14717664 0.14718101
 0.14718974 0.14719848 0.14722033 0.1472247  0.14722907 0.14723781
 0.14724655 0.14726841 0.1472859  0.14729902 0.1473034  0.14731215
 0.14731652 0.1473209  0.14734278 0.14734716 0.14735153 0.14736467
 0.14736905 0.14737343 0.1473778  0.14738218 0.14739094 0.14740846
 0.14741723 0.14742599 0.14743037 0.14743475 0.14744352 0.14746105
 0.14747859 0.14748298 0.14749175 0.14750491 0.14752684 0.1475444
 0.14755757 0.14757074 0.14758391 0.14759708 0.14761026 0.14761465
 0.14761905 0.14763223 0.14764102 0.14764981 0.1476542  0.14767618
 0.14768938 0.14769817 0.14770697 0.14772017 0.14772897 0.14774657
 0.14775097 0.14776417 0.14777298 0.14777738 0.1477994  0.1478038
 0.14780821 0.14781261 0.14783023 0.14784786 0.14786108 0.14786549
 0.14787872 0.14790076 0.147914   0.14792282 0.14793164 0.14794047
 0.14794929 0.1479537  0.14796695 0.14798019 0.14800227 0.14800668
 0.14801993 0.14802435 0.14802877 0.14803319 0.14804644 0.1480597
 0.14806412 0.14807296 0.14809507 0.14809949 0.14810391 0.14811276
 0.14811718 0.14812603 0.14813045 0.14814372 0.14814815 0.1481747
 0.14820127 0.14821012 0.14822784 0.14824556 0.14825886 0.14828102
 0.14828545 0.14828988 0.14830318 0.14831205 0.14832979 0.14834754
 0.14835641 0.14836973 0.14837417 0.14839192 0.14839636 0.14841412
 0.14842301 0.14844077 0.14844966 0.14845855 0.14848966 0.14851189
 0.14852078 0.14852523 0.14853412 0.14853857 0.14856082 0.14858752
 0.14860087 0.14860533 0.14861423 0.14861869 0.14862314 0.14864095
 0.14865432 0.14866323 0.14867214 0.14868106 0.14868997 0.14869443
 0.1487078  0.14872118 0.14873902 0.14874794 0.14875686 0.14876132
 0.14877471 0.14879702 0.14881042 0.14883274 0.14884168 0.14884614
 0.14886401 0.14887295 0.14887742 0.14888635 0.14889976 0.14892212
 0.14893553 0.14895342 0.14896237 0.14897579 0.14898027 0.14899817
 0.14900712 0.1490116  0.14902055 0.14902503 0.14902951 0.14906086
 0.14906982 0.1490743  0.14907878 0.14908774 0.14910118 0.14910567
 0.14911463 0.14914153 0.14914602 0.14915499 0.14915947 0.14916396
 0.14917742 0.14918191 0.14919088 0.14921332 0.1492223  0.14923577
 0.14924924 0.14925822 0.14926721 0.14928068 0.14930765 0.14931664
 0.14932563 0.14933462 0.14933911 0.1493526  0.1493661  0.14937959
 0.14938409 0.14938859 0.14939309 0.14941109 0.14941559 0.1494381
 0.14945161 0.14945611 0.14947863 0.14948314 0.14950567 0.14951919
 0.14953271 0.14954173 0.14955074 0.14956427 0.14957329 0.14959585
 0.14960036 0.14960487 0.14961841 0.14962293 0.14963647 0.14964098
 0.1496455  0.14965904 0.14968162 0.14968614 0.14969518 0.14970421
 0.14970873 0.14972681 0.14973585 0.14974489 0.14975393 0.14976298
 0.14977202 0.14978559 0.14979011 0.14979464 0.14979916 0.14981273
 0.14982631 0.14983536 0.14984894 0.149858   0.14986253 0.14986705
 0.14987158 0.14988517 0.14989423 0.14992141 0.14993954 0.14994407
 0.14995314 0.14995767 0.14997128 0.14997581 0.14998488 0.14998942
 0.14999849 0.15001663 0.15002117 0.15002571 0.15003932 0.1500484
 0.15005748 0.15007564 0.15008473 0.15010744 0.15012107 0.15013015
 0.15014379 0.15015288 0.15016652 0.15017106 0.15018925 0.1502029
 0.15022564 0.15024384 0.15025295 0.1502575  0.15027571 0.15029392
 0.15029848 0.15030303 0.1503167  0.15033492 0.15033948 0.15034403
 0.15036682 0.1503805  0.15038506 0.15039418 0.15040786 0.15041698
 0.15043979 0.15044436 0.15045805 0.15046261 0.15048087 0.15048544
 0.15049457 0.15052197 0.15052654 0.15054025 0.15054938 0.15055852
 0.15056309 0.15056766 0.15057681 0.15059509 0.15059967 0.15060881
 0.15061339 0.15062711 0.15064541 0.15064998 0.15065913 0.15066371
 0.15067286 0.15067744 0.1506866  0.15070949 0.15071407 0.15071865
 0.15072323 0.15072781 0.15074155 0.15075071 0.1507553  0.15077363
 0.15077821 0.15079196 0.15081947 0.15085158 0.15086076 0.15086535
 0.15087911 0.1508837  0.15091584 0.15092043 0.15092962 0.1509388
 0.1509434  0.15095258 0.15095718 0.15097096 0.15097556 0.15098475
 0.15099394 0.15099854 0.15100314 0.15102153 0.15103072 0.15103532
 0.15105372 0.15105832 0.15106752 0.15107673 0.15108593 0.15109514
 0.15110894 0.15113657 0.15114578 0.15115499 0.15116421 0.15116882
 0.15117342 0.15117803 0.15119186 0.1512149  0.15122873 0.15123796
 0.1512564  0.15126102 0.15126563 0.15127024 0.15129331 0.15130254
 0.15131639 0.15132562 0.15134409 0.15135333 0.15136257 0.15137181
 0.15138567 0.15141802 0.15142726 0.15144113 0.15144576 0.15145038
 0.15146888 0.15148739 0.15149664 0.15152904 0.15154293 0.15156608
 0.15158461 0.15159388 0.15159851 0.15160778 0.15161241 0.15162168
 0.15163559 0.15166341 0.15167732 0.1516866  0.15169587 0.15170979
 0.15171443 0.15171908 0.15172372 0.15172836 0.15174228 0.15175157
 0.15176085 0.15177014 0.15177479 0.15178407 0.15179801 0.15180266
 0.15182589 0.15185378 0.15186308 0.15187238 0.15188633 0.15189563
 0.15187896 0.15188827 0.15189292 0.15190222 0.15190688 0.15191153
 0.15193015 0.15194877 0.15195342 0.15195808 0.15198602 0.15199534
 0.15200466 0.15203262 0.1520466  0.15205593 0.15206525 0.15207458
 0.15208391 0.15209324 0.15211656 0.15212123 0.15213056 0.15216791
 0.15217258 0.15218659 0.1522006  0.15222396 0.15223798 0.152252
 0.15226135 0.15227538 0.15228006 0.15228941 0.1523128  0.15231747
 0.15232215 0.15233151 0.15234555 0.15235491 0.15236427 0.152383
 0.15240173 0.1524111  0.15242047 0.15242984 0.15244858 0.15246733
 0.15247202 0.15249077 0.15249546 0.15250484 0.15250953 0.15251891
 0.1525283  0.15253299 0.15254707 0.15256584 0.15258462 0.15259401
 0.15261279 0.15262218 0.15262688 0.15264098 0.15265507 0.15265977
 0.15266917 0.15267857 0.15268797 0.15270208 0.15270678 0.15272089
 0.15272559 0.15274441 0.15275853 0.15277264 0.15279147 0.1528103
 0.15281972 0.15283856 0.15284327 0.15286212 0.15287154 0.1528904
 0.15289982 0.15290925 0.15293283 0.15294698 0.15297057 0.15297529
 0.15298001 0.15298945 0.15301305 0.15301777 0.15304139 0.15305083
 0.15306028 0.15306973 0.1530839  0.15308863 0.15310754 0.15312172
 0.15312645 0.15314536 0.15315955 0.15316901 0.15317375 0.15318321
 0.15318794 0.15319741 0.15320687 0.1532116  0.15322107 0.15322581
 0.15323054 0.15324475 0.15325895 0.15327317 0.15328264 0.15328738
 0.15329686 0.1533016  0.15331581 0.15332055 0.15332529 0.15333004
 0.15333478 0.153349   0.15336323 0.15338695 0.15340118 0.15341067
 0.15342017 0.15342966 0.15343441 0.15343915 0.1534439  0.1534629
 0.15347239 0.15348189 0.15348664 0.15349615 0.1535009  0.15350565
 0.15352941 0.15353417 0.15353892 0.15356269 0.15358172 0.15359123
 0.15359599 0.15361026 0.15361978 0.15363405 0.15364357 0.15364833
 0.1536531  0.15366738 0.15367214 0.15369596 0.15370548 0.15371501
 0.15372931 0.15374837 0.15377698 0.15378175 0.15378652 0.15379129
 0.15380082 0.1538056  0.15381991 0.15382468 0.15382945 0.15385809
 0.15386763 0.15388196 0.15391061 0.15392017 0.1539345  0.15394406
 0.15395362 0.1539584  0.15396796 0.1539823  0.15399186 0.15400143
 0.15402056 0.15402534 0.1540397  0.15404927 0.15406363 0.1540732
 0.15408277 0.15408756 0.15411629 0.15412587 0.15413546 0.15415462
 0.154169   0.15417858 0.15420256 0.15421215 0.15421694 0.15423133
 0.15423613 0.15426012 0.15426972 0.15428411 0.15430332 0.15431292
 0.15432252 0.15433213 0.15434174 0.15436095 0.15436576 0.15437537
 0.15438498 0.1543994  0.15440421 0.15440902 0.15441383 0.15442825
 0.15444268 0.1544523  0.15445711 0.15446192 0.15446673 0.15447636
 0.15448598 0.15449561 0.15452931 0.15453412 0.15454375 0.15454857
 0.15456302 0.15458229 0.15459193 0.15461121 0.15461603 0.15462567
 0.1546305  0.15463532 0.15464014 0.15464496 0.15465461 0.15468355
 0.1546932  0.15470285 0.15471251 0.15471733 0.15472216 0.15473665
 0.1547463  0.15476079 0.15476562 0.15477528 0.15478494 0.15479461
 0.15479944 0.1548091  0.1548236  0.15483327 0.15484294 0.15485261
 0.15486712 0.15487196 0.1548913  0.15490098 0.15491066 0.15492034
 0.15493002 0.15494938 0.15496875 0.15497359 0.15499781 0.1550075
 0.15502204 0.15503658 0.15504627 0.15505597 0.15506082 0.15508021
 0.15509962 0.15510447 0.15513358 0.15514329 0.15514814 0.15515785
 0.1551627  0.15516756 0.15517727 0.15518698 0.15519184 0.1551967
 0.15520155 0.15521613 0.15522584 0.15523556 0.15525014 0.15526472
 0.15527445 0.15528903 0.1552939  0.15530362 0.15532308 0.15533281
 0.15533768 0.15534254 0.15535714 0.15536201 0.15537175 0.15538148
 0.15539122 0.15540096 0.1554107  0.15542044 0.15543018 0.15543506
 0.15543993 0.1554448  0.15545455 0.15546917 0.15547892 0.15549354
 0.15551305 0.15552768 0.15554231 0.15555207 0.15556183 0.15556671
 0.155596   0.15560088 0.15562041 0.15562529 0.15564483 0.15564972
 0.1556546  0.15565949 0.15566438 0.15567415 0.15567904 0.1556937
 0.15569859 0.15570836 0.15571325 0.15572303 0.15572792 0.1557426
 0.15576706 0.15577684 0.15579152 0.1558111  0.155816   0.15582579
 0.15583559 0.15584048 0.15585028 0.15586987 0.15587477 0.15587967
 0.15588457 0.15588947 0.15589927 0.15590908 0.15591398 0.15592378
 0.15592869 0.1559434  0.1559532  0.15595811 0.15596792 0.15597283
 0.15598264 0.15599245 0.15599736 0.15600227 0.15601699 0.15602681
 0.15604154 0.15604645 0.15605136 0.15606118 0.15606609 0.156071
 0.15609065 0.15610048 0.15611031 0.15611522 0.15612014 0.15613488
 0.15614471 0.15616438 0.1561693  0.15618406 0.15618898 0.15619882
 0.15620374 0.1562185  0.15622342 0.15623326 0.15624311 0.15625788
 0.15626773 0.15627265 0.15627757 0.15628743 0.15629235 0.15630713
 0.15631698 0.15633177 0.15634162 0.15635641 0.15636627 0.1563712
 0.15640079 0.15641066 0.15641559 0.15642546 0.1564304  0.15643533
 0.15645014 0.15647976 0.1564847  0.15648963 0.15649951 0.15650939
 0.15653409 0.15653903 0.15656374 0.15656869 0.15657857 0.15659835
 0.1566033  0.15662308 0.15662803 0.15664287 0.15665772 0.15667256
